what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934641628
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310934659266
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934661191
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310934697212
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934698832
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1310934704219
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1310934706345
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1310934707809
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1310934710317
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934711411
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934711579
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310934713839
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934714821
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1310934718416
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934719267
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934719471
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934720888
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934722205
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310934722545
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934723333
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1310934726733
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934727412
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934728840
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310934729576
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934731764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934767786
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934770528
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934774605
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934793244
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310934805823
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310934813322
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310934923561
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935053925
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935105013
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1310935122534
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935140810
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935161002
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935163182
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935180947
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935182426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1310935201799
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935224863
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935231932
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935331596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935342803
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935348319
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935395577
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935406362
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1310935411980
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1310935415011
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935427641
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935433938
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935475123
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935484707
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935497761
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935530739
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310935532871
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935533101
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935535186
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935539490
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310935541340
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935547988
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935548070
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935551347
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935551512
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935554275
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935554472
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935556687
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935558956
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935560338
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935571304
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935571869
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935574705
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935576925
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935590736
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310935595578
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935597536
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935609911
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935610657
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935614077
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935627559
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1310935635385
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935636747
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935636919
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935640007
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935651666
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310935654715
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935657187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935657822
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935664963
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935665102
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935667386
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935669507
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935672811
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935687179
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1310935706964
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310935710177
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935713266
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935715747
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935726367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935742750
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935743687
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935774903
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935775924
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935777671
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935779103
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310935787346
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935823050
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935826596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935832281
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935854045
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935862199
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935873076
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935880260
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935888342
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935889737
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935893729
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935900087
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310935908942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935913689
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935921873
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935936679
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935937452
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935940943
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935942049
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935942606
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310935946461
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935950998
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935963656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935970119
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310935977047
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1310935994489
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1310935995349
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1310935995754
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310935996792
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310935997644
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310936008238
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310936030484
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310936041770
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310936055579
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310936077999
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310936081728
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310936096551
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310936111083
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936113333
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936118863
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936144498
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1310936144523
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936156695
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310936169644
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1310936177725
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310936179473
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310936180081
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310936185038
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936186839
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936209136
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1310936219474
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310936223667
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1310936228451
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310936230253
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1310936235298
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310936238386
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310936239076
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936240742
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936254349
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310936280817
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936421879
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936456176
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936456248
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936471407
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310936487961
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310936516728
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310936530706
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310936530926
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310936594724
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310936619570
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310936619800
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936639915
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310936677191
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310936708825
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310936709064
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310936727084
