what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310937853350
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310937859088
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310937859345
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310937873446
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310937895992
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310937911823
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310937912244
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310937919607
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310937919798
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310937932879
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310937935179
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310937936472
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310937938799
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310937939035
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310937968255
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1310937976496
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310937978893
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310937979564
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310937983695
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310937983930
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310937987388
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310937993511
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310937993736
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1310938028548
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310938030056
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310938030610
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938037124
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310938042630
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310938042850
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938062123
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938063917
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938067728
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310938067766
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938078844
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938079304
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938081017
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938082092
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938084739
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938090951
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310938105631
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938106279
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938107224
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938108843
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938113655
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938114795
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938116150
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1310938162341
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310938181885
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938187759
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938188027
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938188309
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938188574
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938188804
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938189010
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938189312
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938189612
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938189924
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938190993
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938192742
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938198983
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310938210316
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310938223916
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938233728
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938240962
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938242512
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938251385
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938276805
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310938280313
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938287368
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938289495
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938297164
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310938299716
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938313196
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938387090
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310938393735
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938396924
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938407059
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1310938410516
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938431147
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938431654
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938440123
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938440501
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938442793
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938453539
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938456259
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938456977
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938457470
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938489953
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938586715
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938603131
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938603482
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938603754
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938604040
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938604252
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938604565
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938604810
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938605129
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938605462
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1310938606349
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310938621383
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938630731
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938672400
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310938674757
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938735786
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938736684
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938737587
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938739640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938748711
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938757268
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938758983
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938761628
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938778245
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938780203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938782348
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938799950
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938832309
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938836672
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938837571
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938846611
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938849665
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938852463
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938855648
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938857831
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938866886
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938868736
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938871682
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310938902230
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310938911164
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939000655
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939000666
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939133104
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939133266
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939163515
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939192991
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939265599
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939300411
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310939308343
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939308554
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939323637
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939325758
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939340778
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939342769
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939347325
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939384232
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939451287
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939481827
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939490483
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939523192
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939555092
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939625960
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939634461
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939640301
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939642600
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939660789
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939673898
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939678025
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939681779
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939682442
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939729301
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939731898
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939743805
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310939745583
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939745823
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939750711
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939753436
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310939755187
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939755393
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1310939760982
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939764000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939772012
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939790122
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1310939795598
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1310939795847
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939821016
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939822767
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939834033
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939838801
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939846443
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939861229
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939863344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939863349
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939863572
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1310939881165
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939882813
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1310939940607
